SAT,GPA
1997.0009699596499,3.6459515702543692
2019.9918177931677,3.6709238727568545
1842.989939826185,3.6978581138721225
1936.011581108735,3.7179166269396293
1810.0062411981705,3.716283455092643
1986.9998775322715,3.7210274562851415
1962.000758045582,3.7532283828848785
2050.009751197334,3.8085294261849785
1713.991745028032,2.39678614158347
1664.0041293145428,2.5143627544719602
1759.9917777960443,2.5424368721149193
1685.002449665711,2.734930568246289
1692.9952896169439,2.8323204993735764
1669.985519156585,2.8959253622562344
1763.9928155577875,2.9978655284828815
1764.003109075656,3.0147535621694956
1792.008576596232,3.0084006147003657
1849.999809837921,2.9999747063536217
1734.99981486864,3.0171134136107987
1775.0032271856035,3.0617276905644766
1735.0051934651424,3.0953273891300257
1711.9989123985154,3.0840171172209896
1773.006901439917,3.115987795281142
1872.0022409248181,3.170125924007818
1755.0009767609854,3.1622699021614453
1674.0002451017426,3.1749799829124545
1842.014511436078,3.179592708260852
1786.021531824575,3.1823265243711196
1761.0087232063672,3.1918334200573835
1722.021898029332,3.1819170171464486
1662.9916027815782,3.1940060735455598
1686.978761042757,3.2047424497831924
1973.9924086733845,3.241503937864762
1826.0034175597577,3.2987617083921585
1787.0095042383819,3.274230963443376
1820.9910158532866,3.284919191715065
2019.9867976679297,3.298314587658543
1794.0117944012072,3.275308243478953
1768.9828686547091,3.293538723741654
1933.9988546015475,3.2923781631197344
1774.984055723412,3.2840062497704623
1855.0000524369973,3.2904698059376476
1879.9954993452852,3.296228499323475
1848.9893237957062,3.308576205149787
1808.0012029563172,3.325144388340587
1954.0071161487808,3.328753579081621
1776.9846588582927,3.382776768218985
1831.0033231401198,3.3625151346344344
1865.0155115197551,3.371156746342929
1850.0117929718406,3.380675184814101
1966.0206074792488,3.397553408424432
1701.9975103585152,3.3997157095095436
1990.0064537594958,3.4036863155753236
1924.9903507653942,3.4068605145999844
1824.0105842448686,3.3824126051357686
1955.9881674148733,3.3796076782223987
1856.9973059316555,3.4171754225579596
1979.015023570521,3.410740947804198
1802.0162861554556,3.3961989854178514
1854.9829661756064,3.4194445230110335
1907.0038406544893,3.419673052519059
1633.9793255789996,3.419108799604872
1878.986955304995,3.4466967254883003
1887.003665982461,3.4606012021367265
1729.9948613308266,3.459407864781111
1952.9993732090272,3.4795514232050127
1780.9901427395366,3.4750404651551787
1890.9946974238162,3.4720712716773767
1963.9989296964004,3.4796475767758066
1807.9944635069464,3.478021221074112
1893.0196472513292,3.500352635519717
2040.99300274492,3.512139799107342
1892.9988767195032,3.5077903040046676
1832.0061416670005,3.5275750771004732
1849.9946949885239,3.514241817593553
1933.9972494830286,3.5169807883526443
1860.984848089378,3.593668742674445
1931.016449677135,3.577509639604436
1933.0057655696305,3.593112501545435
1778.0307888080845,3.601195749114346
1974.9987208240852,3.5904445955939956
1933.9839355367974,3.602034636358672
2020.992436492547,3.595777462904023
2014.9935342711576,3.6091845199638564
1997.0168714163508,3.6488163975694947
2019.999920273587,3.6647994413889
1843.0007736830764,3.7013871579867175
1936.0152312407727,3.7153891004368464
1809.9896275384567,3.7080966132191637
1986.991243817466,3.7161720026903566
1962.0092617754754,3.7790941664047013
2049.9860143242618,3.815629692366906
1713.9934935743088,2.395128746162353
1663.9940760607576,2.511360092303202
1760.0004852162795,2.5316904988358897
1685.0027045682577,2.7394976189055087
1692.9976105195312,2.820924363379584
1669.9942322866943,2.9175539122582577
1764.0050091718763,2.9902244475520146
1764.0009933230542,3.007513871233718
1791.9833059471887,3.015433601923799
1849.9933737624106,3.0157059866859313
1734.9923674084346,3.001951178993355
1774.9837245756212,3.070480849466614
1735.0025972250173,3.070956833748956
1712.0063859245877,3.0633847993773107
1772.9993392020135,3.1078898380023756
1871.993481638922,3.170473986713164
1754.9913958663471,3.166154444557702
1674.010062928092,3.1642310813047683
1842.0083569211206,3.1587029314534236
1786.005298041779,3.204415686206579
1760.9752835549987,3.182031047445295
1722.0057707212718,3.18796954613957
1663.0037114587337,3.193960148132842
1687.0008658978747,3.2084432276460793
1974.0116778206166,3.2425442084330123
1826.0033760266208,3.275881230338775
1786.9951239377592,3.2756744181218034
1821.0039445214238,3.2757901551917974
2020.002897748569,3.300754007986454
1794.0087112470344,3.276739764678321
1769.0120121392217,3.275919246269784
1933.9796187546483,3.2699191368908256
1774.9812920807897,3.286484865159587
1855.0001841837918,3.306764373122753
1880.0032692737377,3.2878089947119116
1849.0082940558118,3.2878886469099213
1808.0023561455812,3.3277086519388694
1953.9852141375422,3.351437540432069
1777.003384964075,3.365847120860992
1831.006327818661,3.3927069285780442
1865.0018186625505,3.3724822058630033
1849.9954063910045,3.371501556305352
1966.0083033581654,3.3714391617409114
1702.0007156623722,3.385223425532349
1990.0047897982574,3.3933366210528697
1925.0103753994426,3.3948998360114526
1823.997301250647,3.3902123628421768
1955.9955570673992,3.4037730049304487
1857.0075698861665,3.4007783467582238
1979.0086960592012,3.42355637858805
1802.0041343490323,3.4287679581255808
1854.992262108009,3.407553452966886
1906.982212797511,3.4349604431148917
1634.0065436565635,3.4194441532908955
1879.0027996862632,3.428745109527016
1887.0244575197962,3.4712922118197524
1730.001093947946,3.477257666238987
1953.0048100923173,3.4722388402427917
1780.9920952554455,3.47471468357136
1891.0188202449647,3.49345420046155
1964.0159318662663,3.4848878432356885
1807.9901039517974,3.488742130799004
1893.000557249123,3.5109419151847097
2040.9830753537028,3.525295503194606
1892.9984199210141,3.5057311893005254
1831.9898789562474,3.5034514332813425
1850.0082317058395,3.520733179671884
1933.9871003910025,3.5270492122793637
1860.996642153007,3.596690215252894
1930.9974040864863,3.564968570468819
1932.9975425693592,3.587272764302523
1777.9730311335707,3.5894570513348216
1974.9976906546979,3.606962063648134
1934.0184895609495,3.611265650295478
2020.9973111130944,3.598934740912583
2015.0257335980325,3.620592184340145
1997.0001392929191,3.6397587491289003
2020.0019808476077,3.6485563958807603
1842.9942633799312,3.704531410587596
1935.9996724672978,3.704565752288662
1809.9928715421731,3.711064302276919
1986.9974502278258,3.745039929885827
1961.9734903019162,3.7709150685192245
2050.012460851925,3.7892660976759185
1713.9965731240593,2.396285591340042
1663.9859248830528,2.5122218331240913
1759.9888942415453,2.5575227044342363
1685.0093567839315,2.752715550949942
1693.0072167206404,2.8187094822878276
1669.9947547973372,2.914893745612279
1763.9877787219111,3.007129984301724
1763.9975967460184,2.996251791924504
1792.007109599682,3.0144426331148604
1849.9963903383418,3.0215932980336424
1734.989189366724,3.0261593560694426
1775.0059310125796,3.06690453560686
1735.0032613302224,3.067488864236147
1712.009240270192,3.0781509786355703
1772.9947727697947,3.130490092258369
1871.9929565630946,3.1559153870363645
1754.9844337082648,3.1760600995134562
1673.987195706475,3.1875479418198434
1841.9791807059212,3.1869645636829005
1786.002110174672,3.189032868881296
1760.9945508091319,3.1939913611435204
1721.9996236529757,3.201033018820165
1663.0011422764867,3.201503017614619
1686.996363877878,3.2094305437627892
1974.003078017689,3.222898316073434
1825.986518145779,3.287432640940227
1787.0017086543812,3.278160166636473
1821.0001843393306,3.2834758170536165
2019.994602403197,3.2722169527459766
1794.001958452551,3.2702162722238497
1769.004082527557,3.2629741639576215
1934.0102915563732,3.28472597482413
1775.002560297343,3.2998269098394553
1855.0166547444446,3.3001437006501813
1879.9815912576867,3.277204230332643
1848.993751814223,3.3102609105021084
1808.0051765902047,3.312742561868465
1954.0018676676448,3.3324461706764668
1776.9938848219701,3.355933389031518
1830.9907676675389,3.3564831539438367
1864.9902412674703,3.3805364179660784
1849.9905060111116,3.4063238206483737
1966.0049331790087,3.3818483612369485
1701.9914164221982,3.39700309879409
1989.9942436217377,3.3912200981464538
1925.0256008453828,3.3990394010027534
1824.011492733263,3.392968235748741
1955.999650115095,3.417708006356355
1856.993730329422,3.4281244855799695
1979.0070775193547,3.4043753322410573
1802.0063240773904,3.4197255444962673
1855.0062180996222,3.4042977528010954
1906.9927286282418,3.417524813644485
1633.999255665709,3.4262067209755065
1879.0017770100094,3.4266465564128987
1887.00380197851,3.4761058574528385
1730.0055979044794,3.4808078072555464
1953.0083392215454,3.4745918007922847
1780.9992983428854,3.45339039066484
1891.0042961821914,3.482076876871631
1964.002715788372,3.477232514241797
1807.989189434596,3.500531528533329
1892.9996044484615,3.506815006973726
2041.0002831837612,3.510297561394957
1893.0093828380598,3.504839552717826
1832.0009612077695,3.5153772471129496
1849.9956550377258,3.5169082787653134
1934.0022213377163,3.535212513783365
1861.0125575612558,3.571053926977805
1930.9981312835585,3.5756026894172583
1933.0144697788435,3.5919655477651156
1778.0103184453947,3.5751443962696303
1975.0026705026587,3.6088963079562344
1934.0008228398929,3.6106548037506534
2020.994827115499,3.624093474401856
2015.0229889812363,3.6163716143956037
1996.995544974786,3.6545338447711773
2020.0157957214574,3.644771399728467
1842.9957981318291,3.7071821539113947
1935.9865554948897,3.700813480535158
1809.9899585923324,3.7023220243489585
1986.999653151126,3.7323421473253653
1962.0155050049282,3.750016459592612
2050.0098432239847,3.807860111557745
1713.9995053629034,2.406748194921666
1663.9887727797843,2.5238240974618407
1760.0016645220821,2.5449245126400815
1685.0028916864392,2.764553001399109
1692.9936226001576,2.824690030449982
1669.9937685947357,2.9044452288083975
1763.9936261287269,3.0118901653110757
1764.01420504248,2.9942925370625053
1791.991676444269,3.0147141555638637
1849.994477769557,3.016329318177555
1735.0020292302086,3.0048425588500276
1775.0154750520132,3.087958776730955
1734.9938721130952,3.0761229844006404
1712.0028586539072,3.08334456789987
1773.0065854427266,3.1401020453876636
1871.9982305277251,3.1620170275546156
1754.9862068077198,3.1626906996005806
1673.9996687302712,3.187945578635178
1841.9948238870097,3.172237879516389
1785.9998357710392,3.201883932734481
1761.0252693242587,3.1846913122707967
1721.9951056055747,3.200441608770691
1663.0068189148963,3.2184670732573606
1687.0058392818532,3.2064070790921293
1974.005906548307,3.2510870358058295
1826.008204821812,3.285072740311073
1787.0106667468958,3.2916929559044563
1821.0138215899103,3.286487098875896
2019.9983288191968,3.281467136864333
1794.0120650896652,3.2718306432901274
1769.0036867330887,3.2760666118767263
1934.0002874482293,3.292784518626073
1775.0019109906802,3.2904643654815615
1854.9864014385903,3.297462535660272
1880.0064548418113,3.311632547233055
1848.9969222176505,3.3121915032766394
1808.0024938368372,3.3357745327976347
1953.9990470446762,3.342790215257703
1777.0060789650972,3.371866091231564
1830.9955356638545,3.3719408999289833
1865.0107363174986,3.3597348470058894
1850.0013296967415,3.372998791850608
1966.0119504662891,3.364768130952162
1701.9944107815272,3.3937721187506456
1990.0156552402923,3.3893424973892703
1924.9944480047332,3.4188115706944058
1823.9855198609957,3.378011940433799
1956.0044001445006,3.394979457756474
1856.9897876718287,3.4170835644729936
1979.0024380071377,3.404359213692633
1801.9871969560133,3.4187245732828018
1855.0065020117795,3.419008241362206
1907.0184663699604,3.409299152336738
1633.9847447482907,3.4130809193011875
1878.9995441398364,3.442433394493227
1886.9975876394215,3.4735205539651433
1729.987484605758,3.4844376460407327
1952.999178488216,3.4811729583158817
1781.0034272534638,3.474567532191538
1891.0056976728024,3.484477085600173
1964.0064272275986,3.5032915253013246
1808.001965211697,3.4970900375758855
1892.999102643057,3.5144011721544945
2040.9932360769794,3.528009404329108
1892.9995984204936,3.4956922489788194
1832.0012810441492,3.513189483425251
1850.0084064354899,3.5134737602069763
1933.9955381656678,3.521104592690545
1860.9954769368076,3.5557612067337105
1930.984160971765,3.587604146561443
1933.0078580015866,3.5942545756178497
1777.9903302385687,3.58952288643858
1974.999963974609,3.588416353108075
1934.0150339830177,3.608773622905757
2020.9977903582617,3.6102688583899454
2015.0020838280795,3.599582651315757
1996.9975282261748,3.633180157520022
2019.989983799901,3.64718899707114
1843.0179768652686,3.71640842861267
1935.9942882101022,3.7157258278135616
1810.013993554366,3.7192463368291278
1987.0005963036992,3.7235306322229444
1962.0069822331361,3.7639348538542174
2050.0089519322005,3.81635171801682
1714.0104955271531,2.394647647884394
1664.0131739406563,2.521975996046924
1760.0207526087263,2.5331081218191045
1685.0173596380316,2.7419791078346267
1692.9934858199638,2.8251611416594566
1669.9967965269182,2.9142416594640195
1764.0052283548803,2.9942629999606143
1763.9997564540774,3.0214227035861185
1792.017275431701,3.01436323669674
1850.0003800347818,3.0112003132671825
1735.0061351797274,3.009772074348016
1774.9974262346257,3.053314159261224
1735.003992231226,3.0864719593970276
1711.995168135377,3.0957398676329
1772.98774234337,3.105356251197902
1872.0022445181855,3.1804709830261215
1755.0168392769147,3.1654111573713104
1674.0107868083344,3.169614915304993
1841.9982737270007,3.1788365993748666
1786.006523228784,3.1742360784301575
1761.0147654034972,3.2038009135414747
1721.9937443729848,3.193958035334374
1663.004940301863,3.2026067376582392
1686.9944969484616,3.2032837663206193
1973.99974445929,3.2517272901925938
1826.0054360015458,3.2762938566791386
1787.0077169871065,3.251514573793699
1821.0114876570037,3.2626028622122187
2019.996375590586,3.2688033010537385
1793.9870531852428,3.291608267873785
1768.9953229879868,3.283465038817307
1933.9995307942113,3.284770408272231
1775.0007682189107,3.2771700777581145
1855.0099626681945,3.285062434168387
1879.9844341810135,3.285718848390341
1849.0150075979063,3.318502217421135
1807.996513478656,3.3165074229568154
1953.9967836494877,3.360767479835608
1777.0038193545224,3.3743004164719106
1831.0103028345404,3.3723878915902654
1864.9974095785417,3.3680365015091502
1849.9992839874058,3.3796277776349015
1966.0072762954364,3.380519458858073
1702.0073264007722,3.3891928341989144
1990.0007863519031,3.370017993154679
1925.0091632767471,3.40346488475898
1824.0099801010986,3.3710374462180632
1956.0208837470477,3.3986041037184482
1857.0110818281673,3.3996009407287446
1979.0061277390507,3.3994658443682635
1801.993762310393,3.429140313538668
1854.9980931759924,3.422174328731797
1907.008700677307,3.424956818879726
1634.0015041890515,3.423649610024662
1879.0240341558524,3.439423812029664
1887.0020109904672,3.480506543960076
1730.0110552593296,3.481870303055604
1953.0063873022202,3.4585699508726955
1781.016334315323,3.4585365460698134
1891.0030263546523,3.4724572414998063
1963.999358616534,3.493287624103035
1808.0032135721544,3.4942192075423533
1893.0161371126906,3.5045353430151396
2040.997558433647,3.5196408716828835
1893.0118947048893,3.49772392184863
1832.0059740006984,3.527011727423109
1849.9970243649664,3.533757068133116
1933.9984994441297,3.5412557645347156
1860.998269281757,3.5801557904758146
1930.9890372491311,3.565599491174057
1933.0159450506324,3.5815303865168167
1777.9900860765053,3.5684660988639627
1974.993610382523,3.586769102065925
1934.0164201516013,3.6100981708934263
2020.9931184965483,3.632524358053443
2015.00981765487,3.616751686164914
1996.9750059428513,3.6629094257259074
2019.9861042753323,3.633546012530431
1843.0102257043202,3.7343975240633926
1936.0138427281852,3.7156390912005235
1810.0059475434166,3.718534155587803
1987.007589285898,3.7328119142396936
1962.0010420110395,3.7593740687210047
2049.9924603541112,3.8071932492313323
1713.983070431858,2.3990166037320524
1663.9901140889285,2.5089641068278423
1760.0017989415114,2.553920022863446
1685.00918316606,2.7242949939637686
1692.9901037186344,2.839407711879882
1669.9901751260645,2.90775366850003
1764.0055005209902,2.9903165554513635
1764.0010537550615,2.986659745050818
1791.9939863235604,3.0131978193414253
1849.9840700626646,3.014404747379604
1734.9998036220106,3.0255248995441715
1775.0022391413406,3.083641404299738
1735.0012522450265,3.0757059445887474
1712.0012229750303,3.085432980290364
1773.0004886007032,3.120405916912039
1871.992980083122,3.1633709908244905
1754.985973947282,3.1874957674318694
1673.987561367646,3.1630709480220407
1841.9928159273443,3.1789492437694444
1785.997050503217,3.2024774207267375
1760.9932650937576,3.192789941622238
1721.9916465294673,3.211451491277734
1662.9881240158097,3.2030982071022707
1687.0063377688093,3.214137990974515
1973.9981471234112,3.238701793002666
1826.0004381147198,3.278529979983715
1787.0096387911678,3.3021052300159135
1820.99442508215,3.266301970204209
2019.9991171795166,3.305797093376543
1793.9919632543204,3.2963911680544404
1769.0167770081407,3.27446411758292
1934.0056898307919,3.296283966231285
1774.9962087225902,3.2879641963989763
1854.9941831908604,3.2798524326930716
1879.9935072245494,3.2777605973323776
1849.0003408346827,3.3023002676894135
1808.002337859118,3.3044410435379636
1954.0033088023222,3.348335289616089
1776.9800626435742,3.373740565698476
1831.0122766899246,3.357903589813088
1865.0167257238684,3.3741901900936604
1849.9929498814424,3.379442309223423
1966.0055832691253,3.380760053914124
1702.0053875599244,3.3807932640692067
1990.0016936082404,3.37586285503095
1924.9988877393864,3.390960923585352
1823.9926447005741,3.4123609317521044
1956.010913101206,3.406091381209072
1856.9890768723533,3.406835915503052
1979.0121309769997,3.4114171691363993
1802.0231932953998,3.4139331783939437
1855.0019204911648,3.416908835357975
1907.001335409048,3.4184753016361946
1634.007081086767,3.429567023167946
1878.9921401053948,3.426687670464422
1886.981637946269,3.4750799132691257
1729.9889663339382,3.4484710940704755
1953.0038857860452,3.4949299951743282
1780.9999392908846,3.4783849077445166
1891.0008182935856,3.4790111034680886
1964.0091907648298,3.4870972545581136
1808.0026739231407,3.49321697806196
1892.9933190954637,3.509920423495365
2040.998250402433,3.5024425484050714
1893.0053650984357,3.5010153201820895
1832.0002818115736,3.519908810033558
1850.0108589556583,3.5247469823287996
1933.9997497304125,3.548177662992003
1861.0139020754903,3.5855781030635185
1931.0001035261985,3.5668816376764987
1932.9893488633693,3.586947752956453
1777.9939048779784,3.5881302869701455
1975.0005664992489,3.6052969275435673
1933.9992950122194,3.604865016438262
2021.000644744148,3.590245334336461
2014.990606646062,3.618559124442784
1996.9879030525715,3.6459992872999623
2020.0153075083235,3.662187618516973
1842.9978655712907,3.7249072613684997
1936.001486674572,3.7066291402888196
1809.9938659733646,3.7069753031351187
1986.9961182318145,3.731704162223755
1962.0016057398104,3.7600304602015338
2050.0043693816974,3.8219064627478634
1714.0094955413545,2.385151020315501
1663.974460788651,2.5293431991123927
1759.9863312130158,2.5377523459810734
1684.9882988697393,2.7219801956242
1693.005414627282,2.8375915516030266
1669.9942348959928,2.884089577078551
1763.9945375555176,3.0039180400540255
1763.9852108843122,3.0018335991977914
1791.9998469015084,3.0157929149960108
1850.0011958036841,3.000269310591184
1735.0119657150167,3.0184147042697305
1774.999726954605,3.060667320409268
1734.995567177488,3.071151972859731
1711.9982705394007,3.0971170848014236
1772.9862809885708,3.1038643860212325
1872.014711703275,3.167906763228481
1754.9933092726135,3.1803990468739607
1673.9939438446027,3.188260097135469
1842.0067792587133,3.165120885918543
1786.0215730821326,3.1839428507699665
1761.0074209537202,3.192992925804065
1722.013017412894,3.2056151119672687
1663.0003200414906,3.192465821296538
1687.0045997214295,3.203222846302479
1974.0201338724753,3.2413653533108278
1825.9963467844868,3.2818468030586487
1786.9865287371047,3.270283859614893
1821.0120041390794,3.273431057210286
2019.9895308901732,3.2853665275252726
1794.0118570415466,3.2871895331066505
1769.0099604768582,3.2724320491143053
1933.9857818933326,3.295013336519555
1774.9967732016116,3.2874916698354495
1855.0132819414184,3.2955623000940064
1880.004558877721,3.311650023449011
1848.993564817696,3.3192784012808123
1808.0005701312489,3.3226859227886325
1954.015284684264,3.345078357562896
1777.0053829607905,3.3807250733730982
1830.9963504727045,3.36160790332661
1864.9895519080599,3.3503364341062403
1850.0205620712993,3.368967916342783
1965.997787463764,3.3772318670011106
1702.0030740669781,3.398157372125393
1990.0086047348836,3.3841692256143108
1924.9983287828622,3.4028257995048827
1823.997513088738,3.4160734557601997
1956.0049097495164,3.407348777860498
1857.0066288126866,3.4217347385748536
1979.001810215587,3.3970316805204415
1802.0039968795174,3.403486431062082
1854.9947138331825,3.425863640187551
1907.0123828307144,3.4202127157673607
1634.003088330126,3.4370221494463524
1879.002407531795,3.466016831141804
1887.0056550964564,3.452392372408442
1730.0075334162111,3.473811583848828
1953.0128975275409,3.4767318135127
1780.9986154401602,3.4577570176371064
1890.9979097674272,3.471494795457907
1963.994194765502,3.4958857840442064
1808.0166990450434,3.49394671529823
1892.9880411693796,3.5044460266822015
2041.0119663148664,3.503902170956806
1892.9986598283333,3.510146881947292
1831.9921510168692,3.5264828043384386
1849.998790518514,3.5241953244390705
1933.991125078222,3.535625416996766
1861.0072238135783,3.5762716684790825
1931.0172696385123,3.5760036381438542
1933.0022468472575,3.599325908318731
1777.9858163426707,3.572391911880192
1974.9847434368544,3.612625841034272
1933.994481418541,3.6255819928566826
2020.9943575240134,3.6118455130319704
2015.0154210995256,3.6400609288815913
1997.0206150357665,3.6520836623059316
2020.0102406252581,3.6559252694920117
1843.0077836107616,3.7044881428367145
1935.9918180111658,3.7099662554258903
1809.9982981537748,3.705467719506727
1987.0069638744746,3.739553052085705
1962.000884068863,3.7747753008105525
2049.9885831088586,3.8080634054072027
1713.992831776794,2.3813346338292694
1663.9991731931416,2.5187825249161673
1760.0151344974324,2.5463081168455477
1684.9897581317566,2.758540925663342
1693.0122103369551,2.835820977034686
1669.9977351590114,2.9004056076327656
1763.9962779322393,3.010887486197042
1764.0188458630594,3.015432435282722
1791.9951115057822,2.9988038256671095
1850.0014088624691,2.992315606344371
1735.003231677142,3.0185239741370133
1774.9953396349813,3.0540529693273317
1735.0051360010657,3.074672991603381
1711.9883008316428,3.0512773778671836
1772.9997248509494,3.1377225159666975
1872.0166125921455,3.165429037434137
1754.9939778793964,3.1746877425607503
1673.990016145608,3.1730179189981946
1842.007660802784,3.182269332238843
1785.9989984592353,3.18796326249823
1760.9912201741324,3.1817311964596016
1721.997735211081,3.193673655068162
1663.0091358462623,3.191968210493197
1687.0149268856896,3.2072887639895744
1973.9997863270564,3.232527883208522
1825.9757575973972,3.2888404539636102
1787.0073684389708,3.2771867244288178
1821.0006699071723,3.285159392177041
2019.9843745414312,3.2747094732265367
1794.0079426467962,3.2674571057683073
1769.0029355793217,3.2664341819537657
1934.0046642998243,3.279643585177025
1774.983848681841,3.3016473935445716
1854.992654084232,3.2818974756298562
1880.0020056919723,3.301486373494287
1848.9898417818101,3.31061679849848
1808.0042881650033,3.326931056072631
1954.0017644155528,3.3363297216091667
1776.9917240977936,3.370861438830464
1830.98927860988,3.340786495165054
1865.0043655980417,3.379039348410862
1849.9763706756446,3.3699026929529006
1966.00619154261,3.4005749546971167
1702.0002079370768,3.3827199705877087
1989.998171035589,3.403748764191482
1924.9935403582087,3.3920080799334973
1823.9951725647782,3.3904667139174127
1956.00122670316,3.4162467845846956
1857.003230792731,3.4074764649787372
1978.9970818873107,3.3943680919130337
1802.0088310977715,3.409221628029872
